x,y,critical_factor,m,n_percent,n,fpp,fpr
13,17,0.5,111,0.65,72,33348543093528.434,0.4772482790912317
13,17,0.5,111,0.95,105,438804.1669587707,0.6116879251195244
13,19,0.001,1,0.35,0,0.0,0.0
13,19,0.001,1,0.65,0,0.0,0.0
13,19,0.001,1,0.95,0,0.0,0.0
13,19,0.005,2,0.35,0,0.0,0.0
13,19,0.005,2,0.65,1,0.5,0.3934693402873666
13,19,0.005,2,0.95,1,0.5,0.3934693402873666
13,19,0.01,3,0.35,1,0.3333333333333333,0.28346868942621073
13,19,0.01,3,0.65,1,0.3333333333333333,0.28346868942621073
13,19,0.01,3,0.95,2,0.5555555555555556,0.486582880967408
13,19,0.05,13,0.35,4,0.27397500087477356,0.2648585194083155
13,19,0.05,13,0.65,8,0.47288770064608066,0.4595670035134659
13,19,0.05,13,0.95,12,0.6173032933229133,0.6027052868022886
13,19,0.1,25,0.35,8,0.2786104345628295,0.27385096292630906
13,19,0.1,25,0.65,16,0.47959707549137426,0.47270757595695145
13,19,0.1,25,0.95,23,0.6089445346582472,0.6014809589154858
13,19,0.5,124,0.35,43,1.910078946453262e+26,0.29303505251824846
13,19,0.5,124,0.65,80,4.735460334454127e+16,0.4754220740600016
13,19,0.5,124,0.95,117,-8084588205.9554825,0.6107558071107712
13,23,0.001,1,0.35,0,0.0,0.0
13,23,0.001,1,0.65,0,0.0,0.0
13,23,0.001,1,0.95,0,0.0,0.0
13,23,0.005,2,0.35,0,0.0,0.0
13,23,0.005,2,0.65,1,0.5,0.3934693402873666
13,23,0.005,2,0.95,1,0.5,0.3934693402873666
13,23,0.01,3,0.35,1,0.3333333333333333,0.28346868942621073
13,23,0.01,3,0.65,1,0.3333333333333333,0.28346868942621073
13,23,0.01,3,0.95,2,0.5555555555555556,0.486582880967408
13,23,0.05,15,0.35,5,0.2917544032933274,0.28346868942621073
13,23,0.05,15,0.65,9,0.46255875865366836,0.4511883639059735
13,23,0.05,15,0.95,14,0.6193596073277586,0.6067592791314017
13,23,0.1,30,0.35,10,0.2875280716585864,0.28346868942621073
13,23,0.1,30,0.65,19,0.4748805225336779,0.46918054943798604
13,23,0.1,30,0.95,28,0.612966275749492,0.6067592791314017
13,23,0.5,150,0.35,52,-3.875301192794632e+34,0.29295903069483853
13,23,0.5,150,0.65,97,-1.3194135646615247e+23,0.4762111671702731
13,23,0.5,150,0.95,142,-502482272193587.3,0.611967688850128
13,29,0.001,1,0.35,0,0.0,0.0
13,29,0.001,1,0.65,0,0.0,0.0
13,29,0.001,1,0.95,0,0.0,0.0
13,29,0.005,2,0.35,0,0.0,0.0
13,29,0.005,2,0.65,1,0.5,0.3934693402873666
13,29,0.005,2,0.95,1,0.5,0.3934693402873666
13,29,0.01,4,0.35,1,0.25,0.22119921692859512
13,29,0.01,4,0.65,2,0.4375,0.3934693402873666
13,29,0.01,4,0.95,3,0.578125,0.5276334472589852
13,29,0.05,19,0.35,6,0.2770414058216366,0.2707870474747649
13,29,0.05,19,0.65,12,0.4773308707850836,0.46824846986942925
13,29,0.05,19,0.95,18,0.6221318610074077,0.6122398967036751
13,29,0.1,38,0.35,13,0.2930154272498663,0.2897265648507462
13,29,0.1,38,0.65,24,0.47272786484807716,0.46824846986942925
13,29,0.1,38,0.95,36,0.6171289011287473,0.6122398967036751
13,29,0.5,189,0.35,66,-6.752179109727285e+48,0.2947524120258559
13,29,0.5,189,0.65,122,-8.700510794197607e+33,0.47560111089305523
13,29,0.5,189,0.95,179,-1.4771979309989132e+23,0.6121319005747821
13,31,0.001,1,0.35,0,0.0,0.0
13,31,0.001,1,0.65,0,0.0,0.0
13,31,0.001,1,0.95,0,0.0,0.0
13,31,0.005,3,0.35,1,0.3333333333333333,0.28346868942621073
13,31,0.005,3,0.65,1,0.3333333333333333,0.28346868942621073
13,31,0.005,3,0.95,2,0.5555555555555556,0.486582880967408
13,31,0.01,5,0.35,1,0.2,0.18126924692201818
13,31,0.01,5,0.65,3,0.4880000000000001,0.4511883639059735
13,31,0.01,5,0.95,4,0.5903999999999998,0.5506710358827784
13,31,0.05,21,0.35,7,0.2893186706021809,0.28346868942621073
13,31,0.05,21,0.65,13,0.4696786493824376,0.46154299032632184
13,31,0.05,21,0.95,19,0.604266042982821,0.5953617839330112
13,31,0.1,41,0.35,14,0.295971364320752,0.28927053055812524
13,31,0.1,41,0.65,26,0.47376601134278523,0.4696119345833216
13,31,0.1,41,0.95,38,0.6087150531933835,0.6041932802401504
13,31,0.5,202,0.35,70,-1.2104138644328567e+53,0.29286568579177186
13,31,0.5,202,0.65,131,7.969040291686457e+37,0.4771783317144833
13,31,0.5,202,0.95,191,7.0888806866188374e+25,0.611532028671348
13,37,0.001,1,0.35,0,0.0,0.0
13,37,0.001,1,0.65,0,0.0,0.0
13,37,0.001,1,0.95,0,0.0,0.0
13,37,0.005,3,0.35,1,0.3333333333333333,0.28346868942621073
13,37,0.005,3,0.65,1,0.3333333333333333,0.28346868942621073
13,37,0.005,3,0.95,2,0.5555555555555556,0.486582880967408
13,37,0.01,5,0.35,1,0.2,0.18126924692201818
13,37,0.01,5,0.65,3,0.4880000000000001,0.4511883639059735
13,37,0.01,5,0.95,4,0.5903999999999998,0.5506710358827784
13,37,0.05,25,0.35,8,0.2786104345628295,0.27385096292630906
13,37,0.05,25,0.65,16,0.47959707549137426,0.47270757595695145
13,37,0.05,25,0.95,23,0.6089445346582472,0.6014809589154858
13,37,0.1,49,0.35,17,0.5162683409856927,0.2931513966219078
13,37,0.1,49,0.65,31,0.47255611959376764,0.46881932491938494
13,37,0.1,49,0.95,46,0.6126731653527955,0.6088935518746579
13,37,0.5,241,0.35,84,-2.485880801045441e+66,0.29428776084488917
13,37,0.5,241,0.65,156,6.9003353864345526e+47,0.47654431548405507
13,37,0.5,241,0.95,228,1.7075847779613568e+34,0.6117314700676011
17,19,0.001,1,0.35,0,0.0,0.0
17,19,0.001,1,0.65,0,0.0,0.0
17,19,0.001,1,0.95,0,0.0,0.0
17,19,0.005,2,0.35,0,0.0,0.0
17,19,0.005,2,0.65,1,0.5,0.3934693402873666
17,19,0.005,2,0.95,1,0.5,0.3934693402873666
17,19,0.01,4,0.35,1,0.25,0.22119921692859512
17,19,0.01,4,0.65,2,0.4375,0.3934693402873666
17,19,0.01,4,0.95,3,0.578125,0.5276334472589852
17,19,0.05,17,0.35,5,0.2614918263436996,0.2548111829865195
17,19,0.05,17,0.65,11,0.4866876963404694,0.4764165342850031
17,19,0.05,17,0.95,16,0.620914668082087,0.6098314565760232
17,19,0.1,33,0.35,11,0.2871530898759241,0.28346868942621073
17,19,0.1,33,0.65,21,0.47596919385483655,0.4707866584999497
17,19,0.1,33,0.95,31,0.6147725802063569,0.6091353487436928
17,19,0.5,162,0.35,56,-3.015466270327405e+39,0.2922603736673657
17,19,0.5,162,0.65,105,-1.9457728511984783e+26,0.47698657610750517
17,19,0.5,162,0.95,153,7219573907118288.0,0.6111044360107771
17,23,0.001,1,0.35,0,0.0,0.0
17,23,0.001,1,0.65,0,0.0,0.0
17,23,0.001,1,0.95,0,0.0,0.0
17,23,0.005,2,0.35,0,0.0,0.0
17,23,0.005,2,0.65,1,0.5,0.3934693402873666
17,23,0.005,2,0.95,1,0.5,0.3934693402873666
17,23,0.01,4,0.35,1,0.25,0.22119921692859512
17,23,0.01,4,0.65,2,0.4375,0.3934693402873666
17,23,0.01,4,0.95,3,0.578125,0.5276334472589852
17,23,0.05,20,0.35,7,0.3016627036649077,0.29531191028128656
17,23,0.05,20,0.65,13,0.4866579167169509,0.47795422323898396
17,23,0.05,20,0.95,19,0.6226463974650204,0.6132589765454988
17,23,0.1,40,0.35,14,0.29868286048892617,0.29531191028128656
17,23,0.1,40,0.65,26,0.48225006732580317,0.47795422323898396
17,23,0.1,40,0.95,38,0.6179014529447775,0.6132589765454988
17,23,0.5,196,0.35,68,-2.5912267838297938e+51,0.2931513966219078
17,23,0.5,196,0.65,127,-3.9714041955544985e+35,0.4768877358122513
17,23,0.5,196,0.95,186,-1.2740091661024013e+23,0.6128641414358713
17,29,0.001,1,0.35,0,0.0,0.0
17,29,0.001,1,0.65,0,0.0,0.0
17,29,0.001,1,0.95,0,0.0,0.0
17,29,0.005,3,0.35,1,0.3333333333333333,0.28346868942621073
17,29,0.005,3,0.65,1,0.3333333333333333,0.28346868942621073
17,29,0.005,3,0.95,2,0.5555555555555556,0.486582880967408
17,29,0.01,5,0.35,1,0.2,0.18126924692201818
17,29,0.01,5,0.65,3,0.4880000000000001,0.4511883639059735
17,29,0.01,5,0.95,4,0.5903999999999998,0.5506710358827784
17,29,0.05,25,0.35,8,0.2786104345628295,0.27385096292630906
17,29,0.05,25,0.65,16,0.47959707549137426,0.47270757595695145
17,29,0.05,25,0.95,23,0.6089445346582472,0.6014809589154858
17,29,0.1,50,0.35,17,5.092224086199977,0.28822967723739024
17,29,0.1,50,0.65,32,0.4764442459265837,0.47270757595695145
17,29,0.1,50,0.95,47,0.6130757067902526,0.6093721646414789
17,29,0.5,247,0.35,86,8.164794018610706e+68,0.29402689537871773
17,29,0.5,247,0.65,160,-1.2339137614234894e+49,0.47679047794179474
17,29,0.5,247,0.95,234,-4.466864206452209e+34,0.6122398967036751
17,31,0.001,1,0.35,0,0.0,0.0
17,31,0.001,1,0.65,0,0.0,0.0
17,31,0.001,1,0.95,0,0.0,0.0
17,31,0.005,3,0.35,1,0.3333333333333333,0.28346868942621073
17,31,0.005,3,0.65,1,0.3333333333333333,0.28346868942621073
17,31,0.005,3,0.95,2,0.5555555555555556,0.486582880967408
17,31,0.01,6,0.35,2,0.3055555555555538,0.28346868942621073
17,31,0.01,6,0.65,3,0.42129629629629595,0.3934693402873666
17,31,0.01,6,0.95,5,0.5981224279835387,0.5654017914929218
17,31,0.05,27,0.35,9,0.2879897973932355,0.28346868942621073
17,31,0.05,27,0.65,17,0.47354297467274226,0.4672109062370674
17,31,0.05,27,0.95,25,0.6107401640280755,0.6038355697179345
17,31,0.1,53,0.35,18,63.98401890851474,0.28796103397854345
17,31,0.1,53,0.65,34,0.47171184152422624,0.4735028886628394
17,31,0.1,53,0.95,50,0.6141885985795738,0.610696574942752
17,31,0.5,264,0.35,92,-1.91838578900409e+74,0.29424339177513836
17,31,0.5,264,0.65,171,-3.6481461704068748e+53,0.4767664062838174
17,31,0.5,264,0.95,250,2.4357323664612244e+38,0.6120852565847685
17,37,0.001,1,0.35,0,0.0,0.0
17,37,0.001,1,0.65,0,0.0,0.0
17,37,0.001,1,0.95,0,0.0,0.0
17,37,0.005,4,0.35,1,0.25,0.22119921692859512
17,37,0.005,4,0.65,2,0.4375,0.3934693402873666
17,37,0.005,4,0.95,3,0.578125,0.5276334472589852
17,37,0.01,7,0.35,2,0.2653061224489765,0.248522706924714
17,37,0.01,7,0.65,4,0.46022490628904217,0.4352818779922407
17,37,0.01,7,0.95,6,0.603430543396034,0.57562715432305
17,37,0.05,32,0.35,11,0.29477700243556537,0.2908938175626016
17,37,0.05,32,0.65,20,0.47005072102895457,0.4647385714810097
17,37,0.05,32,0.95,30,0.6142095563267594,0.608394373323201
17,37,0.1,63,0.35,22,-73096.8449894067,0.2947524120258559
17,37,0.1,63,0.65,40,-1.6603391345200649,0.4700224516413156
17,37,0.1,63,0.95,59,0.6108863703868643,0.6080056829067811
17,37,0.5,315,0.35,110,9.311374033592376e+91,0.2947524120258559
17,37,0.5,315,0.65,204,-1.2523261080644729e+68,0.4767097762071676
17,37,0.5,315,0.95,299,4.764634486284522e+49,0.6129519173925442
19,23,0.001,1,0.35,0,0.0,0.0
19,23,0.001,1,0.65,0,0.0,0.0
19,23,0.001,1,0.95,0,0.0,0.0
19,23,0.005,3,0.35,1,0.3333333333333333,0.28346868942621073
19,23,0.005,3,0.65,1,0.3333333333333333,0.28346868942621073
19,23,0.005,3,0.95,2,0.5555555555555556,0.486582880967408
19,23,0.01,5,0.35,1,0.2,0.18126924692201818
19,23,0.01,5,0.65,3,0.4880000000000001,0.4511883639059735
19,23,0.01,5,0.95,4,0.5903999999999998,0.5506710358827784
19,23,0.05,22,0.35,7,0.2779349943939593,0.2725294909757163
19,23,0.05,22,0.65,14,0.47862212848617713,0.4707866584999497
19,23,0.05,22,0.95,20,0.6056042028785834,0.5971096784708669
19,23,0.1,44,0.35,15,0.19568960390842155,0.28887644713631333
19,23,0.1,44,0.65,28,0.4746647035699445,0.4707866584999497
19,23,0.1,44,0.95,41,0.6103749625005611,0.6061630082510653
19,23,0.5,219,0.35,76,1.8929340930373274e+58,0.29321726333232734
19,23,0.5,219,0.65,142,6.494317770544411e+41,0.47711923645527643
19,23,0.5,219,0.95,208,1.914108960919892e+29,0.6131706694278427
19,29,0.001,1,0.35,0,0.0,0.0
19,29,0.001,1,0.65,0,0.0,0.0
19,29,0.001,1,0.95,0,0.0,0.0
19,29,0.005,3,0.35,1,0.3333333333333333,0.28346868942621073
19,29,0.005,3,0.65,1,0.3333333333333333,0.28346868942621073
19,29,0.005,3,0.95,2,0.5555555555555556,0.486582880967408
19,29,0.01,6,0.35,2,0.3055555555555538,0.28346868942621073
19,29,0.01,6,0.65,3,0.42129629629629595,0.3934693402873666
19,29,0.01,6,0.95,5,0.5981224279835387,0.5654017914929218
19,29,0.05,28,0.35,9,0.2791388321202424,0.2748875780778681
19,29,0.05,28,0.65,18,0.4803592626981125,0.47421197557422023
19,29,0.05,28,0.95,26,0.6115375425334724,0.6048822386731127
19,29,0.1,56,0.35,19,1178.0753962852796,0.28772108824668685
19,29,0.1,56,0.65,36,0.48239880634370247,0.47421197557422023
19,29,0.1,56,0.95,53,0.6151867477064208,0.6118752892050949
19,29,0.5,276,0.35,96,-6.152725133930167e+78,0.2937783133021936
19,29,0.5,276,0.65,179,-3.53668184334413e+57,0.477197086639536
19,29,0.5,276,0.95,262,1.7238923219545735e+41,0.6129786278637117
19,31,0.001,1,0.35,0,0.0,0.0
19,31,0.001,1,0.65,0,0.0,0.0
19,31,0.001,1,0.95,0,0.0,0.0
19,31,0.005,3,0.35,1,0.3333333333333333,0.28346868942621073
19,31,0.005,3,0.65,1,0.3333333333333333,0.28346868942621073
19,31,0.005,3,0.95,2,0.5555555555555556,0.486582880967408
19,31,0.01,6,0.35,2,0.3055555555555538,0.28346868942621073
19,31,0.01,6,0.65,3,0.42129629629629595,0.3934693402873666
19,31,0.01,6,0.95,5,0.5981224279835387,0.5654017914929218
19,31,0.05,30,0.35,10,0.2875280716585864,0.28346868942621073
19,31,0.05,30,0.65,19,0.4748805225336779,0.46918054943798604
19,31,0.05,30,0.95,28,0.612966275749492,0.6067592791314017
19,31,0.1,59,0.35,20,-11805.123303724782,0.2875054748347555
19,31,0.1,59,0.65,38,0.6433705291679919,0.4748481376555811
19,31,0.1,59,0.95,56,0.6161129571006323,0.6129310910005232
19,31,0.5,295,0.35,103,-3.38082291160667e+85,0.2947144638654102
19,31,0.5,295,0.65,191,1.117265683122741e+63,0.47662529961944355
19,31,0.5,295,0.95,280,-2.1535765787176428e+45,0.6129310910005232
19,37,0.001,1,0.35,0,0.0,0.0
19,37,0.001,1,0.65,0,0.0,0.0
19,37,0.001,1,0.95,0,0.0,0.0
19,37,0.005,4,0.35,1,0.25,0.22119921692859512
19,37,0.005,4,0.65,2,0.4375,0.3934693402873666
19,37,0.005,4,0.95,3,0.578125,0.5276334472589852
19,37,0.01,8,0.35,2,0.234375,0.22119921692859512
19,37,0.01,8,0.65,5,0.487091064453125,0.4647385714810097
19,37,0.01,8,0.95,7,0.6073040962219238,0.5831379803214916
19,37,0.05,36,0.35,12,0.28661315059545883,0.28346868942621073
19,37,0.05,36,0.65,23,0.47687252808297637,0.4721213698760568
19,37,0.05,36,0.95,34,0.616267589695348,0.6111044360107771
19,37,0.1,71,0.35,24,-49830504.18467963,0.2868248018268723
19,37,0.1,71,0.65,46,328.28667432618386,0.4768501437556265
19,37,0.1,71,0.95,67,0.6348957950853074,0.6108000167981436
19,37,0.5,352,0.35,123,-1.3898338911563857e+105,0.29491140555224116
19,37,0.5,352,0.65,228,-2.3793160892811063e+77,0.4767664062838174
19,37,0.5,352,0.95,334,-1.2015960945446575e+57,0.6128192483114867
23,29,0.001,1,0.35,0,0.0,0.0
23,29,0.001,1,0.65,0,0.0,0.0
23,29,0.001,1,0.95,0,0.0,0.0
23,29,0.005,4,0.35,1,0.25,0.22119921692859512
23,29,0.005,4,0.65,2,0.4375,0.3934693402873666
23,29,0.005,4,0.95,3,0.578125,0.5276334472589852
23,29,0.01,7,0.35,2,0.2653061224489765,0.248522706924714
23,29,0.01,7,0.65,4,0.46022490628904217,0.4352818779922407
23,29,0.01,7,0.95,6,0.603430543396034,0.57562715432305
23,29,0.05,34,0.35,11,0.2798928435009514,0.2764093244692847
23,29,0.05,34,0.65,22,0.4814740339306438,0.4764165342850031
23,29,0.05,34,0.95,32,0.6153012893940718,0.6098314565760232
23,29,0.1,67,0.35,23,-10970972.121039562,0.29056300059522155
23,29,0.1,67,0.65,43,-32.33539702178936,0.4736511350679803
23,29,0.1,67,0.95,63,0.6106251042243094,0.6094887525634184
23,29,0.5,334,0.35,116,7.916356263797997e+98,0.2934104895153512
23,29,0.5,334,0.65,217,-1.5229095851915478e+73,0.4777978987075089
23,29,0.5,334,0.95,317,-3.120508853634028e+53,0.6129114483165559
23,31,0.001,1,0.35,0,0.0,0.0
23,31,0.001,1,0.65,0,0.0,0.0
23,31,0.001,1,0.95,0,0.0,0.0
23,31,0.005,4,0.35,1,0.25,0.22119921692859512
23,31,0.005,4,0.65,2,0.4375,0.3934693402873666
23,31,0.005,4,0.95,3,0.578125,0.5276334472589852
23,31,0.01,8,0.35,2,0.234375,0.22119921692859512
23,31,0.01,8,0.65,5,0.487091064453125,0.4647385714810097
23,31,0.01,8,0.95,7,0.6073040962219238,0.5831379803214916
23,31,0.05,36,0.35,12,0.28661315059545883,0.28346868942621073
23,31,0.05,36,0.65,23,0.47687252808297637,0.4721213698760568
23,31,0.05,36,0.95,34,0.616267589695348,0.6111044360107771
23,31,0.1,72,0.35,25,75244795.15273663,0.29335172214228367
23,31,0.1,72,0.65,46,-315.10365164864197,0.4721213698760568
23,31,0.1,72,0.95,68,0.6063488285283216,0.6111044360107771
23,31,0.5,357,0.35,124,-1.0520003545891648e+107,0.2934341926186863
23,31,0.5,357,0.65,232,-5.830656311487036e+78,0.4778811024635925
23,31,0.5,357,0.95,339,1.735796864194553e+58,0.6130964461745116
23,37,0.001,1,0.35,0,0.0,0.0
23,37,0.001,1,0.65,0,0.0,0.0
23,37,0.001,1,0.95,0,0.0,0.0
23,37,0.005,5,0.35,1,0.2,0.18126924692201818
23,37,0.005,5,0.65,3,0.4880000000000001,0.4511883639059735
23,37,0.005,5,0.95,4,0.5903999999999998,0.5506710358827784
23,37,0.01,9,0.35,3,0.2976680384087302,0.28346868942621073
23,37,0.01,9,0.65,5,0.4450710426933633,0.42624657926256715
23,37,0.01,9,0.95,8,0.610255656871052,0.5888877094928125
23,37,0.05,43,0.35,15,0.29068574128935837,0.2944920289429819
23,37,0.05,43,0.65,27,0.4702223515424596,0.46629230457863013
23,37,0.05,43,0.95,40,0.6098484327274182,0.6055380356366755
23,37,0.1,86,0.35,30,996225507430.3633,0.2944920289429819
23,37,0.1,86,0.65,55,8175742.917897072,0.47246226662243884
23,37,0.1,86,0.95,81,-4.764777365304617,0.610098238475659
23,37,0.5,426,0.35,149,6.959507725529943e+130,0.2951464711249343
23,37,0.5,426,0.65,276,-2.56232399226316e+98,0.4768501437556265
23,37,0.5,426,0.95,404,9.652984757171073e+72,0.612622964198607
29,31,0.001,1,0.35,0,0.0,0.0
29,31,0.001,1,0.65,0,0.0,0.0
29,31,0.001,1,0.95,0,0.0,0.0
29,31,0.005,5,0.35,1,0.2,0.18126924692201818
29,31,0.005,5,0.65,3,0.4880000000000001,0.4511883639059735
29,31,0.005,5,0.95,4,0.5903999999999998,0.5506710358827784
29,31,0.01,9,0.35,3,0.2976680384087302,0.28346868942621073
29,31,0.01,9,0.65,5,0.4450710426933633,0.42624657926256715
29,31,0.01,9,0.95,8,0.610255656871052,0.5888877094928125
29,31,0.05,45,0.35,15,0.32760716077429,0.28346868942621073
29,31,0.05,45,0.65,29,0.47887294644093137,0.4750458977219104
29,31,0.05,45,0.95,42,0.6108771358544238,0.6067592791314017
29,31,0.1,90,0.35,31,329790834711448.3,0.2913860814667667
29,31,0.1,90,0.65,58,16941005.3646082,0.4750458977219104
29,31,0.1,90,0.95,85,5.643811729238479,0.6111044360107771
29,31,0.5,450,0.35,157,1.1487049910437096e+139,0.2945284883611313
29,31,0.5,450,0.65,292,-1.434436137034569e+104,0.4773738500060515
29,31,0.5,450,0.95,427,2.603338885549093e+77,0.6128290254797464
29,37,0.001,2,0.35,0,0.0,0.0
29,37,0.001,2,0.65,1,0.5,0.3934693402873666
29,37,0.001,2,0.95,1,0.5,0.3934693402873666
29,37,0.005,6,0.35,2,0.3055555555555538,0.28346868942621073
29,37,0.005,6,0.65,3,0.42129629629629595,0.3934693402873666
29,37,0.005,6,0.95,5,0.5981224279835387,0.5654017914929218
29,37,0.01,11,0.35,3,0.24868519909862813,0.23869961330312617
29,37,0.01,11,0.65,7,0.4868418817692591,0.4707866584999497
29,37,0.01,11,0.95,10,0.6144567105704706,0.5971096784708669
29,37,0.05,54,0.35,18,-131.003468602721,0.28346868942621073
29,37,0.05,54,0.65,35,0.4669008124690739,0.47698657610750517
29,37,0.05,54,0.95,51,0.6145355214731828,0.6111044360107771
29,37,0.1,108,0.35,37,8.748478676574975e+19,0.2900726176746663
29,37,0.1,108,0.65,70,9352032805.897766,0.47698657610750517
29,37,0.1,108,0.95,102,-1542316.2522605301,0.6111044360107771
29,37,0.5,537,0.35,187,7.643492081478502e+169,0.2940641520025842
29,37,0.5,537,0.65,349,1.4024785882745713e+127,0.47790561336176585
29,37,0.5,537,0.95,510,-2.5858848055559184e+94,0.6131509332375118
31,37,0.001,2,0.35,0,0.0,0.0
31,37,0.001,2,0.65,1,0.5,0.3934693402873666
31,37,0.001,2,0.95,1,0.5,0.3934693402873666
31,37,0.005,6,0.35,2,0.3055555555555538,0.28346868942621073
31,37,0.005,6,0.65,3,0.42129629629629595,0.3934693402873666
31,37,0.005,6,0.95,5,0.5981224279835387,0.5654017914929218
31,37,0.01,12,0.35,4,0.2939332561728625,0.28346868942621073
31,37,0.01,12,0.65,7,0.45614882173955557,0.4419648542299529
31,37,0.01,12,0.95,11,0.6160047694391272,0.6001503456551527
31,37,0.05,58,0.35,20,3812.8496621395916,0.29165752904763875
31,37,0.05,58,0.65,37,0.5512410072994671,0.47161549676657477
31,37,0.05,58,0.95,55,0.6157706181079465,0.6125916065238111
31,37,0.1,115,0.35,40,-8.887872556971295e+22,0.2937783133021936
31,37,0.1,115,0.65,74,354954055815630.0,0.4745384505866558
31,37,0.1,115,0.95,109,28555962.438074276,0.6124173206782939
31,37,0.5,574,0.35,200,7.086767404097734e+181,0.29420613196952305
31,37,0.5,574,0.65,373,2.485444141162705e+137,0.47786326657456357
31,37,0.5,574,0.95,545,-1.23226759400779e+103,0.6130567942602421
2,2,0.001,1,0.35,0,0.0,0.0
2,2,0.001,1,0.65,0,0.0,0.0
2,2,0.001,1,0.95,0,0.0,0.0
2,2,0.005,1,0.35,0,0.0,0.0
2,2,0.005,1,0.65,0,0.0,0.0
2,2,0.005,1,0.95,0,0.0,0.0
2,2,0.01,1,0.35,0,0.0,0.0
2,2,0.01,1,0.65,0,0.0,0.0
2,2,0.01,1,0.95,0,0.0,0.0
2,2,0.05,1,0.35,0,0.0,0.0
2,2,0.05,1,0.65,0,0.0,0.0
2,2,0.05,1,0.95,0,0.0,0.0
2,2,0.1,1,0.35,0,0.0,0.0
2,2,0.1,1,0.65,0,0.0,0.0
2,2,0.1,1,0.95,0,0.0,0.0
2,2,0.5,2,0.35,0,0.0,0.0
2,2,0.5,2,0.65,1,0.5,0.3934693402873666
2,2,0.5,2,0.95,1,0.5,0.3934693402873666
3,3,0.001,1,0.35,0,0.0,0.0
3,3,0.001,1,0.65,0,0.0,0.0
3,3,0.001,1,0.95,0,0.0,0.0
3,3,0.005,1,0.35,0,0.0,0.0
3,3,0.005,1,0.65,0,0.0,0.0
3,3,0.005,1,0.95,0,0.0,0.0
3,3,0.01,1,0.35,0,0.0,0.0
3,3,0.01,1,0.65,0,0.0,0.0
3,3,0.01,1,0.95,0,0.0,0.0
3,3,0.05,1,0.35,0,0.0,0.0
3,3,0.05,1,0.65,0,0.0,0.0
3,3,0.05,1,0.95,0,0.0,0.0
3,3,0.1,1,0.35,0,0.0,0.0
3,3,0.1,1,0.65,0,0.0,0.0
3,3,0.1,1,0.95,0,0.0,0.0
3,3,0.5,5,0.35,1,0.2,0.18126924692201818
3,3,0.5,5,0.65,3,0.4880000000000001,0.4511883639059735
3,3,0.5,5,0.95,4,0.5903999999999998,0.5506710358827784
5,5,0.001,1,0.35,0,0.0,0.0
5,5,0.001,1,0.65,0,0.0,0.0
5,5,0.001,1,0.95,0,0.0,0.0
5,5,0.005,1,0.35,0,0.0,0.0
5,5,0.005,1,0.65,0,0.0,0.0
5,5,0.005,1,0.95,0,0.0,0.0
5,5,0.01,1,0.35,0,0.0,0.0
5,5,0.01,1,0.65,0,0.0,0.0
5,5,0.01,1,0.95,0,0.0,0.0
5,5,0.05,2,0.35,0,0.0,0.0
5,5,0.05,2,0.65,1,0.5,0.3934693402873666
5,5,0.05,2,0.95,1,0.5,0.3934693402873666
5,5,0.1,3,0.35,1,0.3333333333333333,0.28346868942621073
5,5,0.1,3,0.65,1,0.3333333333333333,0.28346868942621073
5,5,0.1,3,0.95,2,0.5555555555555556,0.486582880967408
5,5,0.5,13,0.35,4,0.27397500087477356,0.2648585194083155
5,5,0.5,13,0.65,8,0.47288770064608066,0.4595670035134659
5,5,0.5,13,0.95,12,0.6173032933229133,0.6027052868022886
7,7,0.001,1,0.35,0,0.0,0.0
7,7,0.001,1,0.65,0,0.0,0.0
7,7,0.001,1,0.95,0,0.0,0.0
7,7,0.005,1,0.35,0,0.0,0.0
7,7,0.005,1,0.65,0,0.0,0.0
7,7,0.005,1,0.95,0,0.0,0.0
7,7,0.01,1,0.35,0,0.0,0.0
7,7,0.01,1,0.65,0,0.0,0.0
7,7,0.01,1,0.95,0,0.0,0.0
7,7,0.05,3,0.35,1,0.3333333333333333,0.28346868942621073
7,7,0.05,3,0.65,1,0.3333333333333333,0.28346868942621073
7,7,0.05,3,0.95,2,0.5555555555555556,0.486582880967408
7,7,0.1,5,0.35,1,0.2,0.18126924692201818
7,7,0.1,5,0.65,3,0.4880000000000001,0.4511883639059735
7,7,0.1,5,0.95,4,0.5903999999999998,0.5506710358827784
7,7,0.5,25,0.35,8,0.2786104345628295,0.27385096292630906
7,7,0.5,25,0.65,16,0.47959707549137426,0.47270757595695145
7,7,0.5,25,0.95,23,0.6089445346582472,0.6014809589154858
11,11,0.001,1,0.35,0,0.0,0.0
11,11,0.001,1,0.65,0,0.0,0.0
11,11,0.001,1,0.95,0,0.0,0.0
11,11,0.005,1,0.35,0,0.0,0.0
11,11,0.005,1,0.65,0,0.0,0.0
11,11,0.005,1,0.95,0,0.0,0.0
11,11,0.01,2,0.35,0,0.0,0.0
11,11,0.01,2,0.65,1,0.5,0.3934693402873666
11,11,0.01,2,0.95,1,0.5,0.3934693402873666
11,11,0.05,7,0.35,2,0.2653061224489765,0.248522706924714
11,11,0.05,7,0.65,4,0.46022490628904217,0.4352818779922407
11,11,0.05,7,0.95,6,0.603430543396034,0.57562715432305
11,11,0.1,13,0.35,4,0.27397500087477356,0.2648585194083155
11,11,0.1,13,0.65,8,0.47288770064608066,0.4595670035134659
11,11,0.1,13,0.95,12,0.6173032933229133,0.6027052868022886
